,HIGHDEG,INSTNM,CITY,STABBR,LATITUDE,LONGITUDE,LOCALE,UGDS,ADM_RATE,C150_4,SAT_AVG,UGDS_BLACK,UGDS_WHITE,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,RELAFFIL,COSTT4_A,PCTPELL,PCTFLOAN
1404,4,Wagner College,Staten Island,NY,40.615003,-74.09573,11,1813,0.7218,0.6597,""" """,0.0645,0.6702,0.0971,0.0298,0.0011,67,51751,0.1906,0.6124
1405,3,Webb Institute,Glen Cove,NY,40.884352,-73.644838,21,90,0.3299,0.9091,1420,0,0.8444,0,0.0889,0,-2,61820,0.061,0.1829
1406,3,Wells College,Aurora,NY,42.744314,-76.696512,42,525,0.5659,0.5806,1053,0.1295,0.6629,0.0933,0.021,0.0076,-2,49800,0.4906,0.8315
1407,3,The College of Westchester,White Plains,NY,41.033687,-73.784404,13,1008,0.7935,0.4282,""" """,0.371,0.1409,0.4187,0.0218,0.005,-2,28621,0.6984,0.8237
1408,3,Yeshiva Karlin Stolin,Brooklyn,NY,40.624918,-73.983373,11,113,1,0.5556,""" """,0,1,0,0,0,-2,13025,0.8235,0
1409,4,Yeshivat Mikdash Melech,Brooklyn,NY,40.616427,-73.969614,11,131,1,0.0222,""" """,0,1,0,0,0,-2,""" """,0.1118,0
1410,4,Yeshiva Derech Chaim,Brooklyn,NY,40.636889,-73.979757,11,104,1,0.125,""" """,0,0.9327,0,0,0,-2,17246,0.4808,0
1411,4,Yeshiva of Nitra Rabbinical College,Mount Kisco,NY,41.22085,-73.728423,21,243,""" """,0.1667,""" """,0,1,0,0,0,-2,15300,0.7727,0
1412,3,Yeshiva Shaar Hatorah,Kew Gardens,NY,40.703857,-73.8343,11,56,0.8333,0.8438,""" """,0,1,0,0,0,80,""" """,0,0
1413,4,Yeshiva University,New York,NY,40.8508,-73.928541,11,2814,0.818,0.8547,1221,0,0.9364,0.0021,0,0.0004,-2,55075,0.1879,0.2554
1414,4,Yeshivath Viznitz,Monsey,NY,41.118499,-74.066431,21,498,1,0.9487,""" """,0,0.9719,0,0,0,-2,16392,0.8686,0
1415,4,Yeshivath Zichron Moshe,South Fallsburgh,NY,41.730939,-74.621118,32,163,1,0.1667,""" """,0,0.9325,0,0,0,-2,18100,0.6768,0
1416,3,The Art Institute of Charlotte,Charlotte,NC,35.183009,-80.926992,11,1129,""" """,0.3567,""" """,0.5341,0.264,0.0815,0.0159,0.0044,-2,31324,0.7099,0.822
1417,4,Appalachian State University,Boone,NC,36.214844,-81.680234,32,16116,0.6266,0.6973,1148,0.0308,0.8582,0.0411,0.0156,0.0021,-2,19017,0.2714,0.4698
1418,4,Barton College,Wilson,NC,35.735463,-77.913805,31,998,0.3846,0.4372,962,0.2305,0.5842,0.0551,0.012,0.009,61,38209,0.4664,0.7843
1419,3,Belmont Abbey College,Belmont,NC,35.261276,-81.041847,22,1545,0.6923,0.3811,1000,0.2524,0.4065,0.0142,0.0097,0.0026,30,31278,0.5086,0.7485
1420,3,Bennett College,Greensboro,NC,36.067531,-79.77998,11,553,0.9179,0.4531,""" """,0.8915,0.0036,0.0271,0,0.0036,71,30549,0.7265,0.8574
1421,3,Brevard College,Brevard,NC,35.237657,-82.729763,31,696,0.4321,0.4262,""" """,0.1049,0.7069,0.0101,0.0086,0.0057,71,36307,0.4037,0.709
1422,3,Cabarrus College of Health Sciences,Concord,NC,35.438139,-80.60119,13,434,0.8913,0.375,970,0.0853,0.8594,0.0276,0.0115,0,-2,21262,0.3858,0.7361
1423,4,Campbell University,Buies Creek,NC,35.409333,-78.739508,31,4228,0.6806,0.5056,1025,0.1838,0.5681,0.0684,0.0206,0.0061,54,42061,0.3751,0.7505
1424,4,Catawba College,Salisbury,NC,35.692445,-80.486575,22,1274,0.359,0.5182,""" """,0.2064,0.686,0.0377,0.011,0.0094,-2,39042,0.4518,0.7306
1425,3,South College-Asheville,Asheville,NC,35.55373,-82.518811,13,283,""" """,0.25,""" """,0.1272,0.8198,0.0247,0.0035,0.0035,-2,36891,0.7704,0.8599
1426,3,Chowan University,Murfreesboro,NC,36.436258,-77.099141,32,1478,0.5981,0.2523,773,0.7077,0.182,0.0345,0.002,0.0054,75,31573,0.6892,0.8648
1427,3,Davidson College,Davidson,NC,35.500006,-80.845236,21,1765,0.2167,0.9271,1337,0.0646,0.6907,0.0663,0.0578,0.0062,66,57458,0.1342,0.2008
1428,4,Duke University,Durham,NC,36.00159,-78.94226,12,6480,0.1141,0.9485,1454,0.1003,0.4775,0.0656,0.2148,0.0057,71,61748,0.1404,0.313
1429,4,East Carolina University,Greenville,NC,35.606347,-77.366199,13,21207,0.7728,0.5863,1036,0.1625,0.6898,0.0613,0.0273,0.006,-2,20710,0.3357,0.5681
1430,4,Elizabeth City State University,Elizabeth City,NC,36.273539,-76.210063,32,1763,0.49,0.3915,866,0.7402,0.1446,0.0136,0.0028,0.0034,-2,12305,0.7072,0.774
1431,4,Elon University,Elon,NC,36.104149,-79.505632,22,5782,0.5393,0.8062,1225,0.0576,0.8222,0.0507,0.0214,0.0035,-2,43388,0.0898,0.3281
1432,4,Fayetteville State University,Fayetteville,NC,35.072485,-78.894709,12,4862,0.5032,0.346,892,0.6602,0.1746,0.0633,0.013,0.0265,-2,14366,0.5776,0.6723
1433,4,Gardner-Webb University,Boiling Springs,NC,35.24732,-81.668141,32,2688,0.6712,0.5397,1020,0.1767,0.6894,0.0257,0.0078,0.0071,75,37620,0.24,0.4028
1434,4,Greensboro College,Greensboro,NC,36.071082,-79.800232,11,741,0.7311,0.3697,876,0.3266,0.5263,0.0216,0.0067,0.0067,71,38810,0.4271,0.732
1435,3,Guilford College,Greensboro,NC,36.092563,-79.888848,11,1998,0.6218,0.6084,""" """,0.2327,0.6306,0.0556,0.0195,0.0045,65,45395,0.4318,0.6568
1436,3,Heritage Bible College,Dunn,NC,35.268445,-78.613355,41,68,""" """,0,""" """,0.2647,0.6765,0,0.0294,0,79,15332,0.9104,0.9104
1437,4,High Point University,High Point,NC,35.972674,-79.994545,12,4197,0.8019,0.6318,1096,0.0522,0.8146,0.0407,0.0126,0.0043,71,45350,0.115,0.4791
1438,4,Laurel University,High Point,NC,35.994093,-79.997065,12,148,0.8308,0.5714,""" """,0.277,0.5608,0.027,0.0068,0.1081,-2,17410,0.2617,0.4249
1439,3,Johnson C Smith University,Charlotte,NC,35.243384,-80.854842,11,1375,0.4225,0.4368,808,0.7345,0.0036,0.0618,0.0007,0.0007,-2,31993,0.6647,0.7988
1440,3,Lees-McRae College,Banner Elk,NC,36.162777,-81.873919,42,934,0.6196,0.3799,""" """,0.0685,0.5792,0.0214,0.0064,0.0032,66,38540,0.482,0.7427
1441,4,Lenoir-Rhyne University,Hickory,NC,35.73904,-81.326161,13,1377,0.658,0.542,""" """,0.1554,0.7182,0.0327,0.016,0.0065,39,41612,0.4272,0.7009
1442,3,Livingstone College,Salisbury,NC,35.670743,-80.484459,22,1301,0.6425,0.238,720,0.8778,0.0031,0.01,0.0015,0.0054,24,25920,0.8529,0.9247
1443,4,Mars Hill University,Mars Hill,NC,35.825858,-82.550859,21,1396,0.6209,0.3686,924,0.2242,0.6877,0.033,0.0036,0.0172,-2,38086,0.559,0.7819
1444,4,Meredith College,Raleigh,NC,35.797197,-78.689175,11,1618,0.6127,0.6171,""" """,0.1057,0.725,0.0352,0.0309,0.0062,-2,40570,0.3405,0.6633
1445,4,Methodist University,Fayetteville,NC,35.137854,-78.875024,12,2171,0.5594,0.3394,962,0.2004,0.5122,0.0797,0.0115,0.0064,71,46685,0.3995,0.5818
1446,3,Miller-Motte College-Wilmington,Wilmington,NC,34.225965,-77.881548,12,3463,""" """,0.283,""" """,0.5671,0.3096,0.0456,0.002,0.0165,-2,26021,0.8695,0.8827
1447,4,Montreat College,Montreat,NC,35.645844,-82.297522,21,647,0.4606,0.3729,1016,0.2056,0.5734,0.0247,0.0155,0.0216,42,35580,0.4361,0.7833
1448,3,University of Mount Olive,Mount Olive,NC,35.206314,-78.071265,31,3258,0.4685,0.425,902,0.3254,0.4862,0.0565,0.0114,0.004,100,26982,0.5281,0.7425
1449,4,North Carolina A & T State University,Greensboro,NC,36.076737,-79.770152,11,8894,0.57,0.4793,910,0.8441,0.0442,0.0236,0.007,0.0031,-2,18198,0.6091,0.7947
1450,4,University of North Carolina at Asheville,Asheville,NC,35.616618,-82.565259,13,3425,0.7314,0.6416,1191,0.0336,0.821,0.0455,0.0169,0.0035,-2,18574,0.3365,0.4625
1451,4,University of North Carolina at Chapel Hill,Chapel Hill,NC,35.912165,-79.050969,13,17908,0.285,0.9026,1328,0.0825,0.6517,0.0739,0.0936,0.0052,-2,23978,0.2128,0.3198
1452,4,University of North Carolina at Charlotte,Charlotte,NC,35.306834,-80.73579,11,22120,0.6409,0.5453,1079,0.1685,0.6048,0.0808,0.0547,0.0033,-2,18044,0.4045,0.5881
1453,4,University of North Carolina at Greensboro,Greensboro,NC,36.067503,-79.809844,11,14497,0.6073,0.5561,1043,0.2705,0.5457,0.0684,0.0456,0.0037,-2,18640,0.4447,0.576
1454,4,North Carolina Central University,Durham,NC,35.974237,-78.898602,12,5554,0.4322,0.4678,886,0.8279,0.0623,0.0286,0.0095,0.0043,-2,18354,0.6498,0.8241
1455,4,University of North Carolina School of the Arts,Winston-Salem,NC,36.07482,-80.236625,12,852,0.432,0.5934,1116,0.0798,0.7289,0.0775,0.0141,0.0059,-2,21554,0.3162,0.5834
1456,4,North Carolina State University at Raleigh,Raleigh,NC,35.785111,-78.674517,11,22925,0.516,0.7498,1253,0.065,0.7467,0.0447,0.0537,0.0042,-2,22046,0.2221,0.4176
1457,3,North Carolina Wesleyan College,Rocky Mount,NC,36.017443,-77.774231,13,1864,0.5326,0.3519,923,0.4785,0.2994,0.0204,0.0059,0.0097,71,37812,0.5974,0.7971
1458,4,University of North Carolina Wilmington,Wilmington,NC,34.225223,-77.875527,12,12686,0.5855,0.7052,1145,0.0492,0.794,0.0655,0.0207,0.0042,-2,20292,0.2899,0.5178
1459,3,William Peace University,Raleigh,NC,35.789105,-78.636793,11,1077,0.6291,0.3588,890,0.3203,0.4466,0.0306,0.0232,0.0093,66,38415,0.5338,0.7687
1460,4,University of North Carolina at Pembroke,Pembroke,NC,34.687231,-79.201895,32,5303,0.7326,0.3435,930,0.3553,0.3811,0.0509,0.0157,0.1484,-2,17014,0.55,0.669
1461,4,Pfeiffer University,Misenheimer,NC,35.484696,-80.283168,42,951,0.4723,0.349,948,0.1725,0.551,0.0368,0.0084,0.0021,71,35538,0.4385,0.755
1462,4,Piedmont International University,Winston-Salem,NC,36.088839,-80.249121,12,190,0.4607,0.3778,937,0.1737,0.6684,0.0158,0,0,54,21468,0.6193,0.5279
1463,4,Queens University of Charlotte,Charlotte,NC,35.188929,-80.832227,11,1621,0.7845,0.6189,1051,0.1764,0.5521,0.0617,0.0265,0.0043,66,43239,0.308,0.6505
1464,3,Mid-Atlantic Christian University,Elizabeth City,NC,36.303765,-76.217496,32,195,0.3789,0.3611,983,0.2667,0.6564,0.0154,0.0154,0.0103,48,25268,0.7351,0.8543
1465,3,Saint Augustine's University,Raleigh,NC,35.785032,-78.621806,11,1016,0.7403,0.3285,740,0.9518,0.0128,0.0079,0.001,0.003,73,31636,0.6205,0.6844
1466,4,Salem College,Winston-Salem,NC,36.087531,-80.241357,12,946,0.5985,0.6525,1102,0.2336,0.5328,0.1173,0.0317,0.0042,44,40574,0.5832,0.8018
1467,4,Shaw University,Raleigh,NC,35.771181,-78.637693,11,1661,0.5935,0.2538,""" """,0.711,0.0072,0.0018,0.0024,0.0024,54,29344,0.793,0.909
1468,4,St Andrews University,Laurinburg,NC,34.746283,-79.478385,32,601,0.5713,0.2971,940,0.1098,0.5574,0.0116,0.0083,0.0166,66,39741,0.4269,0.7429
1469,4,Southeastern Baptist Theological Seminary,Wake Forest,NC,35.98097,-78.513855,21,502,0.746,0.2581,""" """,0.0359,0.8984,0.0239,0.0219,0.002,75,""" """,0,0
1470,4,Wake Forest University,Winston-Salem,NC,36.135301,-80.279004,12,4861,0.3441,0.8822,""" """,0.0648,0.7371,0.0632,0.049,0.0012,-2,60210,0.1081,0.32
1471,4,Warren Wilson College,Swannanoa,NC,35.611762,-82.441097,21,819,0.7177,0.51,1134,0.0366,0.823,0.0574,0.0134,0.011,-2,43000,0.3675,0.5771
1472,4,Wingate University,Wingate,NC,34.979384,-80.444465,21,1941,0.7506,0.5081,1001,0.1499,0.6368,0.0314,0.0222,0.0067,-2,36669,0.3838,0.6939
1473,4,Carolina Christian College,Winston Salem,NC,36.148443,-80.192792,12,36,""" """,1,""" """,0.9444,0.0278,0.0278,0,0,74,""" """,0.5556,0.8333
1474,4,Winston-Salem State University,Winston-Salem,NC,36.089197,-80.224905,12,4743,0.6016,0.4575,859,0.7225,0.1735,0.0221,0.0059,0.0044,-2,16559,0.5796,0.7191
1475,4,Western Carolina University,Cullowhee,NC,35.311102,-83.182104,32,8603,0.4311,0.5829,1035,0.0643,0.7965,0.0507,0.0131,0.0083,-2,18549,0.3841,0.5689
1476,3,Rasmussen College-North Dakota,Fargo,ND,46.848362,-96.848715,12,768,""" """,0.38,""" """,0.0208,0.6927,0.0143,0.0091,0.0221,-2,23818,0.5516,0.6948
1477,3,Bismarck State College,Bismarck,ND,46.820651,-100.817975,13,3212,""" """,0.4184,""" """,0.0314,0.8733,0.024,0.0056,0.0168,-2,11574,0.2029,0.3516
1478,3,Dickinson State University,Dickinson,ND,46.882677,-102.800511,33,1231,0.6103,0.3531,957,0.0471,0.7758,0.0487,0.0057,0.0089,-2,13730,0.2519,0.4479
1479,3,Nueta Hidatsa Sahnish College,New Town,ND,47.983311,-102.472814,43,137,""" """,0.3846,""" """,0,0.0438,0.0146,0,0.9416,-2,12910,0.1793,0
1480,4,University of Jamestown,Jamestown,ND,46.915402,-98.697209,33,866,0.6436,0.4869,1178,0.0462,0.8002,0.0554,0.0115,0.0162,66,28522,0.2681,0.6408
1481,4,University of Mary,Bismarck,ND,46.724893,-100.752386,41,1928,0.7865,0.4611,1050,0.0213,0.834,0.0296,0.0093,0.0166,30,23793,0.2402,0.6492
1482,3,Mayville State University,Mayville,ND,47.504671,-97.322545,43,784,""" """,0.4157,""" """,0.0855,0.7577,0.0561,0.0013,0.023,-2,15843,0.277,0.4942
1483,4,Minot State University,Minot,ND,48.246877,-101.300624,33,2570,0.5768,0.399,1035,0.0447,0.6922,0.0486,0.0117,0.0175,-2,14689,0.2225,0.3841
1484,4,University of North Dakota,Grand Forks,ND,47.919774,-97.073451,13,10978,0.86,0.5549,1090,0.0228,0.8151,0.0282,0.0138,0.0154,-2,20306,0.2045,0.5067
1485,4,North Dakota State University-Main Campus,Fargo,ND,46.894523,-96.805689,12,11763,0.8274,0.5608,1092,0.0244,0.8703,0.017,0.0135,0.0073,-2,18766,0.2143,0.5492
1486,3,Sitting Bull College,Fort Yates,ND,46.033384,-100.744844,43,246,""" """,0.0882,""" """,0,0.0528,0,0,0.9472,-2,12686,0.7028,0
1487,3,Trinity Bible College,Ellendale,ND,46.001037,-98.517906,43,212,0.3645,0.3871,946,0.0849,0.783,0.0189,0,0.0425,27,25694,0.6768,0.9091
1488,3,Turtle Mountain Community College,Belcourt,ND,48.883758,-99.750836,43,457,""" """,0.2075,""" """,0.0066,0.0481,0,0,0.9431,-2,13349,0.6346,0
1489,3,United Tribes Technical College,Bismarck,ND,46.768773,-100.760705,23,434,""" """,0.4429,""" """,0.03,0.0853,0.0092,0.0023,0.8687,-2,11311,0.7269,0.4859
1490,4,Valley City State University,Valley City,ND,46.919144,-98.001762,33,952,0.9027,0.4805,1020,0.0399,0.8067,0.0557,0.0042,0.0105,-2,16643,0.2304,0.4666
1491,3,Akron Institute of Herzing University,Akron,OH,41.02817,-81.493109,21,315,1,0.3514,""" """,0.3651,0.5238,0.019,0.0032,0,-2,24213,0.8255,0.8758
1492,4,University of Akron Main Campus,Akron,OH,41.077768,-81.510328,12,18148,0.9571,0.4156,1050,0.131,0.7406,0.0246,0.0235,0.002,-2,21772,0.3928,0.5964
1493,3,Allegheny Wesleyan College,Salem,OH,40.867236,-80.860091,41,53,""" """,0.375,""" """,0,0.9811,0,0.0189,0,79,11620,0.6744,0.6977
1494,4,Art Academy of Cincinnati,Cincinnati,OH,39.108382,-84.497573,11,201,0.2434,0.617,961,0.0995,0.7761,0.0597,0.0249,0.005,-2,34457,0.4612,0.801
1495,4,Ashland University,Ashland,OH,40.860987,-82.320621,31,3227,0.7257,0.5684,1048,0.1289,0.7806,0.026,0.0046,0.0046,28,41577,0.2855,0.5807
1496,4,Baldwin Wallace University,Berea,OH,41.373938,-81.849112,21,3276,0.6397,0.6816,""" """,0.0916,0.7897,0.0507,0.0128,0.0012,71,38441,0.341,0.8166
1497,4,Bluffton University,Bluffton,OH,40.896998,-83.897678,32,896,0.5603,0.5956,1029,0.0636,0.8516,0.0368,0.0045,0,69,41351,0.4055,0.8139
1498,4,Bowling Green State University-Main Campus,Bowling Green,OH,41.377036,-83.637531,31,13697,0.5337,0.5525,1012,0.1018,0.7748,0.041,0.0076,0.0022,-2,22998,0.3312,0.6624
1499,3,Bryant & Stratton College-Parma,Parma,OH,41.40511,-81.783618,21,541,""" """,0.1429,""" """,0.2828,0.5416,0.1035,0.0111,0.0074,-2,21776,0.786,0.8862
1500,4,Capital University,Columbus,OH,39.954875,-82.937867,21,2636,0.7274,0.5902,1100,0.0945,0.7648,0.0425,0.0099,0.0004,39,43603,0.311,0.7152
1501,4,Case Western Reserve University,Cleveland,OH,41.500812,-81.605769,11,4807,0.3831,0.8113,1375,0.0443,0.5319,0.0553,0.1949,0.0006,-2,57405,0.1867,0.5419
1502,4,Cedarville University,Cedarville,OH,39.750338,-83.812098,31,3082,0.7449,0.7025,1187,0.0175,0.8712,0.0243,0.0217,0.0026,54,34902,0.2191,0.5082
1503,4,Central State University,Wilberforce,OH,39.716465,-83.876795,41,1728,0.3772,0.2229,804,0.9543,0.0139,0.0069,0.0006,0.0017,-2,17695,0.7736,0.8369
1504,4,Cincinnati Christian University,Cincinnati,OH,39.112396,-84.554752,11,602,0.5851,0.3583,969,0.1645,0.7359,0.0183,0.01,0.0033,48,27591,0.5,0.8521
1505,3,Cincinnati College of Mortuary Science,Cincinnati,OH,39.207578,-84.505896,21,85,""" """,0.7333,""" """,0.0941,0.9059,0,0,0,-2,""" """,0.5062,0.8765
1506,4,University of Cincinnati-Main Campus,Cincinnati,OH,39.131159,-84.51428,11,23795,0.7578,0.5956,1165,0.0738,0.758,0.0271,0.0303,0.002,-2,26196,0.2566,0.5409
1507,4,University of Cincinnati-Clermont College,Batavia,OH,39.080645,-84.19437,21,2816,""" """,0.241,""" """,0.0227,0.8047,0.0146,0.0075,0.0032,-2,16744,0.4237,0.525
1508,4,University of Cincinnati-Blue Ash College,Blue Ash,OH,39.232995,-84.400438,21,4790,""" """,0.2092,""" """,0.209,0.6113,0.0263,0.0282,0.0029,-2,16887,0.4264,0.5475
1509,4,Ohio Christian University,Circleville,OH,39.610895,-82.905986,32,3306,0.654,0.3185,930,0.2992,0.5487,0.0233,0.006,0.0048,79,23714,0.4943,0.606
1510,3,Cleveland Institute of Art,Cleveland,OH,41.50988,-81.602121,11,551,0.6699,0.6505,1048,0.1016,0.7005,0.0581,0.0327,0.0018,-2,51934,0.4022,0.7648
1511,4,Cleveland Institute of Music,Cleveland,OH,41.512444,-81.608878,11,236,0.4389,0.6341,""" """,0.0169,0.1229,0.0169,0.0297,0,-2,61399,0.159,0.4351
1512,4,Cleveland State University,Cleveland,OH,41.502918,-81.673052,11,11308,0.8421,0.393,1014,0.1837,0.6322,0.0506,0.0285,0.0016,-2,21684,0.4318,0.6196
1513,4,Columbus College of Art and Design,Columbus,OH,39.965767,-82.988548,11,1193,0.8864,0.5556,1044,0.0863,0.6798,0.0453,0.0344,0.0017,-2,41140,0.3813,0.6803
1514,4,University of Dayton,Dayton,OH,39.73686,-84.173662,12,8305,0.5901,0.7602,1194,0.0283,0.7894,0.0315,0.0138,0.001,30,49540,0.1159,0.4905
1515,4,Defiance College,Defiance,OH,41.300336,-84.356596,32,801,0.6469,0.4862,975,0.1211,0.7715,0.0499,0.0075,0.0112,76,40814,0.4451,0.8105
1516,3,Denison University,Granville,OH,40.072582,-82.520625,23,2265,0.5553,0.8195,""" """,0.0698,0.6645,0.1002,0.0371,0.0004,-2,56520,0.1843,0.5193
1517,3,Bryant & Stratton College-Cleveland,Cleveland,OH,41.50366,-81.666301,11,475,""" """,0.0841,""" """,0.8905,0.0589,0.0189,0,0,-2,22373,0.9062,0.9193
1518,4,The University of Findlay,Findlay,OH,41.05441,-83.652067,32,2767,0.7197,0.5463,1035,0.039,0.8012,0.0145,0.0098,0.0014,57,40131,0.1978,0.491
1519,4,Franklin University,Columbus,OH,39.958402,-82.991825,11,4592,""" """,0.1364,""" """,0.211,0.6653,0.0322,0.0285,0.0022,-2,27742,0.4604,0.6554
1520,3,Gods Bible School and College,Cincinnati,OH,39.115484,-84.506036,11,257,1,0.4286,""" """,0.0311,0.8054,0.0311,0.0117,0.0078,79,15088,0.3754,0.186
1521,3,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,39.140162,-84.523399,11,353,0.7885,0.7143,910,0.1105,0.8385,0.0255,0.017,0,30,26147,0.4535,0.7887
1522,4,Hebrew Union College-Jewish Institute of Religion,New York,NY,40.728938,-73.994499,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,80,""" """,""" """,""" """
1523,4,Heidelberg University,Tiffin,OH,41.114337,-83.166581,32,1096,0.7506,0.4701,1027,0.0529,0.7409,0.0274,0.0109,0.0018,76,37390,0.4327,0.8509
1524,4,Hiram College,Hiram,OH,41.312294,-81.142886,31,1217,0.6208,0.6344,1004,0.1619,0.682,0.037,0.0107,0.0025,-2,42650,0.4396,0.7654
1525,3,ITT Technical Institute-Dayton,Dayton,OH,39.834551,-84.184899,21,309,0.7763,0.4096,""" """,0.2621,0.6537,0.0032,0.0162,0.0097,-2,28948,0.7928,0.8092
1526,4,John Carroll University,University Heights,OH,41.488978,-81.533103,21,3069,0.8291,0.7148,1116,0.042,0.8534,0.0332,0.0156,0.0007,30,46851,0.253,0.6707
1527,3,Hondros College,Westerville,OH,40.084407,-82.901039,21,1924,0.8926,0.7571,""" """,0.3742,0.552,0.0198,0.0213,0.0021,-2,35380,0.7253,0.8976
1528,3,Kent State University at Ashtabula,Ashtabula,OH,41.888855,-80.8309,32,2128,""" """,0.1238,""" """,0.0456,0.8628,0.0287,0.0099,0.0042,-2,16177,0.591,0.6978
1529,3,Kent State University at East Liverpool,East Liverpool,OH,40.617264,-80.576918,31,1370,""" """,0.1702,""" """,0.0664,0.8438,0.027,0.0095,0.0022,-2,15777,0.5522,0.6557
1530,3,Kent State University at Stark,Canton,OH,40.868568,-81.43731,21,4449,""" """,0.2793,""" """,0.0807,0.8245,0.0198,0.0083,0.0038,-2,14010,0.5197,0.69
1531,3,Kent State University at Trumbull,Warren,OH,41.279153,-80.837363,21,2711,""" """,0.1626,""" """,0.0882,0.8274,0.0218,0.0052,0.0004,-2,15594,0.595,0.7172
1532,3,Kent State University at Tuscarawas,New Philadelphia,OH,40.467736,-81.407707,32,1942,""" """,0.2281,""" """,0.0355,0.8924,0.0129,0.0057,0,-2,14879,0.4837,0.5907
1533,3,Kent State University at Salem,Salem,OH,40.86408,-80.835458,41,1686,""" """,0.2422,""" """,0.0308,0.8921,0.0196,0.0077,0.0047,-2,14444,0.4978,0.6543
1534,4,Kent State University at Kent,Kent,OH,41.146856,-81.342253,21,22530,0.8438,0.5505,1050,0.0864,0.7504,0.03,0.0128,0.0023,-2,23933,0.3328,0.6208
1535,3,Kent State University at Geauga,Burton,OH,41.483727,-81.143085,41,2491,""" """,0.2035,""" """,0.1188,0.768,0.0261,0.0145,0.0036,-2,13938,0.4041,0.552
1536,3,Kenyon College,Gambier,OH,40.374408,-82.397977,32,1651,0.2506,0.8923,1332,0.0351,0.7371,0.0606,0.0527,0.0055,-2,59960,0.0968,0.2985
1537,4,Kettering College,Kettering,OH,39.694072,-84.191583,21,668,0.9831,0.4528,""" """,0.0494,0.8458,0.0314,0.0434,0.003,95,19987,0.365,0.7063
1538,4,Lake Erie College,Painesville,OH,41.717841,-81.251817,21,761,0.6936,0.4859,966,0.1196,0.7648,0.0197,0.0013,0.0026,-2,39524,0.3731,0.6768
1539,4,Lourdes University,Sylvania,OH,41.708694,-83.706649,21,1449,0.6455,0.2946,950,0.1449,0.7108,0.0669,0.0069,0.0055,30,28789,0.5127,0.814
1540,4,Malone University,Canton,OH,40.826516,-81.383525,13,1496,0.7174,0.5141,1045,0.0842,0.8409,0.0247,0.0074,0.0013,65,36369,0.407,0.7434
1541,4,Marietta College,Marietta,OH,39.417638,-81.450038,31,1336,0.6946,0.6312,1105,0.0501,0.7283,0.0269,0.0112,0.0015,-2,43634,0.2853,0.7655
1542,3,Mercy College of Ohio,Toledo,OH,41.657936,-83.5526,11,1193,0.5704,0.661,""" """,0.0813,0.803,0.0411,0.0151,0.0017,30,22834,0.4644,0.7314
1543,4,Methodist Theological School in Ohio,Delaware,OH,40.253643,-83.060146,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,71,""" """,""" """,""" """
1544,4,Miami University-Hamilton,Hamilton,OH,39.377448,-84.563221,21,3187,""" """,0.265,""" """,0.0992,0.7898,0.0361,0.0185,0.0025,-2,14996,0.4595,0.5742
1545,4,Miami University-Middletown,Middletown,OH,39.523776,-84.35724,23,1607,""" """,0.1843,""" """,0.0685,0.8432,0.023,0.0131,0.0031,-2,15503,0.4232,0.5443
1546,4,Miami University-Oxford,Oxford,OH,39.509642,-84.731821,31,15454,0.6584,0.7899,1240,0.0322,0.7984,0.0346,0.0191,0.0021,-2,29701,0.1389,0.3999
1547,4,Mount Carmel College of Nursing,Columbus,OH,39.957008,-83.021152,11,926,0.7389,0.6447,1030,0.054,0.8726,0.0205,0.014,0.0022,30,19939,0.208,0.5164
1548,4,University of Mount Union,Alliance,OH,40.905093,-81.108624,31,2144,0.7355,0.6275,1057,0.0569,0.8302,0.0187,0.0065,0.0019,71,38400,0.3311,0.7476
1549,4,Mount Vernon Nazarene University,Mount Vernon,OH,40.373859,-82.474667,32,1706,0.7598,0.5842,1046,0.0428,0.8294,0.0193,0.0047,0.0012,59,34801,0.4429,0.713
1550,4,Mount Saint Joseph University,Cincinnati,OH,39.094519,-84.640143,21,1463,0.8762,0.5267,1005,0.1066,0.8004,0.0185,0.0055,0.0021,30,32785,0.3109,0.6373
1551,4,Muskingum University,New Concord,OH,39.996635,-81.737192,32,1598,0.7644,0.5259,1009,0.0519,0.7897,0.0175,0.0069,0.0019,66,35175,0.4074,0.7789
